latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
44.042179107666016,-95.19757080078125,449.0,0,GMT,GMT

time,wind_speed_10m (m/s),wind_speed_100m (m/s),wind_direction_10m (deg),wind_direction_100m (deg),temperature_2m (degC),surface_pressure (hPa),precipitation (mm/h),relative_humidity_2m (unitless),is_day (percent)
2023-09-28 18:00:00,7.4732857,9.980982,155.49261,155.7461,22.5,963.6425,0.0,55.32155,1.0
2023-09-28 19:00:00,7.2498274,9.666437,155.55606,155.55606,23.15,962.8013,0.0,53.883236,1.0
2023-09-28 20:00:00,7.209022,9.585406,156.2796,156.64442,23.65,962.21954,0.0,52.623642,1.0
2023-09-28 21:00:00,7.068239,9.575489,154.8852,155.30846,23.8,961.5795,0.0,52.320736,1.0
2023-09-28 22:00:00,7.111962,9.838699,152.35411,153.43501,23.45,961.23645,0.0,53.78447,1.0
2023-09-28 23:00:00,6.896376,10.470912,150.46132,151.47697,22.65,961.1033,0.0,56.45165,1.0
2023-09-29 00:00:00,6.6610813,10.928861,144.16226,145.43741,21.3,960.1175,0.0,60.503456,1.0
2023-09-29 01:00:00,6.71193,11.1830225,146.54666,148.15758,20.45,960.44885,0.0,63.95843,0.0
2023-09-29 02:00:00,6.5764737,11.002273,151.87636,154.1337,19.85,961.01154,0.0,67.24581,0.0
2023-09-29 03:00:00,6.618912,11.098199,153.0479,155.51334,19.4,960.9349,0.0,69.60214,0.0
2023-09-29 04:00:00,6.484597,11.016806,153.43501,156.45995,18.95,960.66846,0.0,71.1172,0.0
2023-09-29 05:00:00,6.397656,10.900459,155.03725,157.90572,18.75,960.5392,0.0,69.24887,0.0
2023-09-29 06:00:00,6.6309876,11.072488,156.91484,159.92839,18.9,960.18536,0.0,68.156075,0.0
2023-09-29 07:00:00,6.6128664,11.131936,159.64668,162.21602,18.6,959.84937,0.0,69.67349,0.0
2023-09-29 08:00:00,6.9857,11.516945,156.3706,159.67677,18.5,959.54724,0.0,71.0329,0.0
2023-09-29 09:00:00,6.928925,11.552056,159.73422,163.91827,18.4,959.24567,0.0,73.84564,0.0
2023-09-29 10:00:00,7.05195,11.835962,161.82188,166.31596,18.5,958.7881,0.0,76.791695,0.0
2023-09-29 11:00:00,6.841052,11.591807,164.74483,169.56258,18.4,958.8661,0.0,77.775345,0.0
2023-09-29 12:00:00,7.1421285,12.116518,135.5672,138.68073,17.1,958.92676,0.0,84.68453,0.0
2023-09-29 13:00:00,6.307139,10.850346,154.65387,160.06192,17.75,959.2288,0.0,85.85041,1.0
2023-09-29 14:00:00,6.1684685,11.803813,163.03377,178.54367,19.95,959.22485,0.0,81.82154,1.0
2023-09-29 15:00:00,3.4014704,6.280127,178.31535,189.16228,23.25,960.1586,0.0,71.68009,1.0
2023-09-29 16:00:00,3.992493,5.412947,202.06795,205.14474,25.05,961.21576,0.6,63.5363,1.0
2023-09-29 17:00:00,4.964876,6.6128664,198.79999,200.35332,27.05,961.06683,0.0,53.832863,1.0
2023-09-29 18:00:00,5.8940644,7.788453,194.7436,195.6423,28.15,960.67395,0.0,48.745464,1.0
2023-09-29 19:00:00,5.714018,7.5239615,184.0141,184.57384,28.25,960.11975,0.0,48.462467,1.0
2023-09-29 20:00:00,5.408327,7.3171034,176.82024,176.08183,27.4,960.1729,0.0,50.604885,1.0
2023-09-29 21:00:00,4.1303754,5.423099,173.04713,174.71,28.0,960.0794,0.1,50.921993,1.0
2023-09-29 22:00:00,5.59017,7.808969,169.6952,170.41713,28.35,959.37537,0.0,51.988228,1.0
2023-09-29 23:00:00,2.5961509,3.1320918,285.6423,253.30067,23.2,959.7704,5.6,75.36175,1.0
2023-09-30 00:00:00,3.8078866,5.4626,23.198618,23.749514,20.35,960.9068,12.0,84.23219,1.0
2023-09-30 01:00:00,3.1144822,5.707889,84.47256,86.98728,19.95,960.55383,0.0,90.51082,0.0
2023-09-30 02:00:00,4.049691,7.877182,110.22495,118.84257,20.1,960.3895,0.0,88.8345,0.0
2023-09-30 03:00:00,1.868154,3.7215588,74.47583,149.30035,19.55,960.96075,0.0,85.487526,0.0
2023-09-30 04:00:00,2.745906,4.0853395,79.50858,111.541046,18.5,961.8249,3.6,95.699844,0.0
2023-09-30 05:00:00,5.345091,9.588535,162.58194,172.20801,19.75,959.95056,0.1,83.89959,0.0
2023-09-30 06:00:00,4.119466,8.532877,185.5721,190.1246,19.75,960.3303,0.0,83.36938,0.0
2023-09-30 07:00:00,2.3345234,6.7535176,189.86574,207.3238,19.75,960.99475,0.0,82.5796,0.0
2023-09-30 08:00:00,1.4317821,2.7313,102.09474,156.2505,18.9,961.9886,0.5,84.33946,0.0
2023-09-30 09:00:00,3.623534,5.8189344,140.59937,160.9422,18.7,961.4797,0.0,89.003174,0.0
2023-09-30 10:00:00,4.049691,8.125269,159.77505,166.47682,18.7,961.8593,0.0,87.88051,0.0
2023-09-30 11:00:00,4.4,8.900561,180.0,180.64374,18.95,962.187,0.0,85.69788,0.0
2023-09-30 12:00:00,2.745906,5.4589376,303.11136,298.4428,16.9,962.8769,0.0,95.64787,0.0
2023-09-30 13:00:00,2.6925824,4.4418464,328.67136,328.8151,16.75,963.7998,0.0,99.36705,1.0
2023-09-30 14:00:00,2.4020824,2.8071337,2.385899,4.085537,17.4,964.76654,0.0,98.4321,1.0
2023-09-30 15:00:00,2.0248458,2.1633308,32.905247,33.6901,18.45,965.0431,0.0,95.39728,1.0
2023-09-30 16:00:00,0.9,1.1401755,90.0,105.25517,21.3,965.7194,0.0,82.765724,1.0
2023-09-30 17:00:00,1.2206556,1.4866068,124.992096,132.27362,23.9,965.49066,0.0,72.929276,1.0
2023-09-30 18:00:00,2.4207437,3.1144822,128.2902,132.39738,26.1,965.47363,0.0,65.17319,1.0
2023-09-30 19:00:00,3.4205263,4.5221677,142.12495,144.90411,27.95,964.9193,0.0,62.01785,1.0
2023-09-30 20:00:00,4.060788,5.3600373,170.07382,171.41646,29.15,964.3519,0.1,56.076645,1.0
2023-09-30 21:00:00,3.8832974,5.080354,168.11136,169.79608,29.45,964.01984,0.0,54.094242,1.0
2023-09-30 22:00:00,5.3160133,7.472616,163.61038,164.47583,29.45,963.8297,0.0,53.925987,1.0
2023-09-30 23:00:00,5.940539,9.541488,143.90163,146.97614,27.7,963.9282,0.0,58.953682,1.0
2023-10-01 00:00:00,3.2015622,7.119691,104.47034,100.52074,24.35,963.38043,0.0,75.54655,1.0
2023-10-01 01:00:00,3.1890438,7.547185,131.18582,147.99466,24.3,963.4673,0.0,69.22107,0.0
2023-10-01 02:00:00,4.1146083,8.634812,154.05775,166.60748,25.3,964.10724,0.0,53.56162,0.0
2023-10-01 03:00:00,4.86621,9.508417,170.53775,177.58902,25.2,964.5658,0.0,54.054615,0.0
2023-10-01 04:00:00,5.4037027,10.017983,182.12105,183.43356,25.25,965.14404,0.0,55.471096,0.0
2023-10-01 05:00:00,4.491102,8.728115,168.4399,175.4,24.8,965.2599,0.0,57.34488,0.0
2023-10-01 06:00:00,5.162364,9.415413,148.46526,157.52052,23.9,965.30066,0.0,59.75231,0.0
2023-10-01 07:00:00,6.3245554,10.989541,161.56496,164.6991,23.7,965.1726,0.0,60.28221,0.0
2023-10-01 08:00:00,6.6,11.401753,180.0,181.00507,23.65,964.7842,0.0,61.047443,0.0
2023-10-01 09:00:00,6.8007355,11.8207445,180.8425,183.39485,23.2,964.8043,0.0,63.12996,0.0
2023-10-01 10:00:00,6.7,11.615507,180.0,182.96088,22.7,965.1006,0.0,65.07028,0.0
2023-10-01 11:00:00,6.3007936,11.253888,180.90936,185.60918,22.4,965.62,0.0,65.84411,0.0
2023-10-01 12:00:00,5.234501,9.604687,173.41815,181.78987,22.6,966.4134,0.0,68.891106,0.0
2023-10-01 13:00:00,5.3600373,9.433981,165.96373,175.13557,22.15,967.28754,0.2,71.02748,1.0
2023-10-01 14:00:00,5.5217752,8.99611,144.58286,155.71419,23.0,967.62006,1.0,71.63475,1.0
2023-10-01 15:00:00,5.846366,10.071743,167.1523,173.15732,24.8,967.92004,0.0,67.60374,1.0
2023-10-01 16:00:00,6.9007244,9.712878,180.83029,182.95071,27.1,967.6326,0.0,58.997585,1.0
2023-10-01 17:00:00,6.9180923,9.4429865,184.14455,185.46901,28.45,967.3765,0.0,54.52434,1.0
2023-10-01 18:00:00,7.21734,9.732934,183.97241,184.71468,29.4,967.1495,0.0,51.605553,1.0
2023-10-01 19:00:00,7.4242845,10.14002,184.63538,185.09203,30.15,966.69885,0.0,47.897766,1.0
2023-10-01 20:00:00,7.532596,10.358571,185.33206,186.09576,30.55,966.4775,0.0,44.366974,1.0
2023-10-01 21:00:00,7.7781744,11.031772,188.13002,188.86455,30.9,966.0576,0.0,36.825474,1.0
2023-10-01 22:00:00,6.760177,10.423532,187.65056,188.82967,30.25,965.66876,0.0,37.9746,1.0
2023-10-01 23:00:00,5.903389,9.918165,181.94144,183.46815,28.75,965.5238,0.0,41.405865,1.0
2023-10-02 00:00:00,4.6173587,9.10055,175.03035,179.37042,27.3,965.1942,0.0,39.422752,1.0
2023-10-02 01:00:00,5.731492,10.423531,173.99109,176.14944,26.6,965.3655,0.0,38.583675,0.0
2023-10-02 02:00:00,6.3198104,11.311057,175.46231,177.46649,25.85,965.6228,0.0,43.222286,0.0
2023-10-02 03:00:00,6.8066144,11.727319,182.52606,183.9115,25.4,965.9289,0.0,46.020695,0.0
2023-10-02 04:00:00,6.4031243,11.328283,181.78987,184.0495,24.85,966.0282,0.0,47.709015,0.0
2023-10-02 05:00:00,6.207254,11.136427,182.77016,184.63538,24.35,965.94543,0.0,47.886944,0.0
2023-10-02 06:00:00,6.303174,11.128792,181.81827,184.12222,23.65,965.82904,0.0,49.130955,0.0
2023-10-02 07:00:00,6.512296,11.452947,183.52138,185.51138,23.3,965.7706,0.0,50.178997,0.0
2023-10-02 08:00:00,6.4629717,11.395174,188.00464,190.6196,23.0,965.7205,0.0,49.77044,0.0
2023-10-02 09:00:00,6.449806,11.278742,187.12492,190.21391,22.6,965.3687,0.0,49.992798,0.0
2023-10-02 10:00:00,6.537584,11.458621,186.14653,189.54445,22.15,965.29333,0.0,51.549557,0.0
2023-10-02 11:00:00,6.576473,11.414026,188.74608,191.113,21.9,965.15625,0.0,53.211365,0.0
2023-10-02 12:00:00,6.360031,11.260551,196.44046,199.72237,21.95,965.5442,0.0,54.106926,0.0
2023-10-02 13:00:00,6.113101,10.720541,195.17297,197.92801,21.8,965.42426,0.0,55.690678,1.0
2023-10-02 14:00:00,6.3245554,10.640489,198.43504,201.5015,23.1,965.64233,0.0,53.520153,1.0
2023-10-02 15:00:00,6.0207973,9.264988,191.49654,193.73628,24.55,965.78845,0.0,51.838596,1.0
2023-10-02 16:00:00,6.2513995,8.895505,187.35228,188.40329,25.95,965.9241,0.0,48.945717,1.0
2023-10-02 17:00:00,6.5490456,9.093405,187.0164,188.21912,27.5,965.70184,0.0,46.290997,1.0
2023-10-02 18:00:00,7.256032,9.914131,187.12492,188.70215,28.9,965.3578,0.0,41.44729,1.0
2023-10-02 19:00:00,7.808969,10.590561,189.58287,190.88548,29.55,964.6062,0.0,37.291737,1.0
2023-10-02 20:00:00,7.746612,10.6099,191.16484,191.4158,29.8,963.98047,0.0,35.578903,1.0
2023-10-02 21:00:00,7.531268,10.511898,190.71307,191.52368,29.7,963.204,0.0,34.973797,1.0
2023-10-02 22:00:00,6.7896976,10.062305,189.32352,190.3048,29.15,962.6406,0.0,36.577534,1.0
2023-10-02 23:00:00,5.9076223,9.633276,182.91078,184.76355,27.9,962.15454,0.0,40.373627,1.0
2023-10-03 00:00:00,5.1009803,9.404785,178.87672,181.82793,26.95,962.1912,0.0,40.373283,0.0
2023-10-03 01:00:00,5.508176,10.0,176.87793,180.0,26.1,962.1477,0.0,42.587402,0.0
2023-10-03 02:00:00,5.8077536,10.20049,177.03912,179.43831,25.45,961.94653,0.0,44.405872,0.0
2023-10-03 03:00:00,5.93043,10.607545,174.19337,177.83897,24.45,961.7819,0.0,48.38668,0.0
2023-10-03 04:00:00,6.8066144,11.7,177.47394,180.0,24.15,961.63727,0.0,49.10366,0.0
2023-10-03 05:00:00,6.8007355,11.615507,180.8425,182.96088,23.75,961.5713,0.0,48.6759,0.0
2023-10-03 06:00:00,6.5,11.21606,180.0,183.06642,23.05,961.4551,0.0,49.6201,0.0
2023-10-03 07:00:00,6.9,11.815245,180.0,182.91078,22.45,961.1651,0.0,52.484528,0.0
2023-10-03 08:00:00,6.9,11.815245,180.0,182.91078,22.25,961.0367,0.0,54.18353,0.0
2023-10-03 09:00:00,6.6030297,11.303982,178.26433,181.52074,21.9,960.5982,0.0,57.192917,0.0
2023-10-03 10:00:00,6.6,11.21606,180.0,183.06642,21.6,960.83264,0.0,60.573425,0.0
2023-10-03 11:00:00,6.6030297,11.201785,178.26433,181.02301,21.2,960.2907,0.0,63.70882,0.0
2023-10-03 12:00:00,6.3007936,10.816654,179.09064,183.17976,21.9,960.2184,0.0,61.235806,0.0
2023-10-03 13:00:00,6.537584,11.111256,173.85347,177.42091,21.65,959.8916,0.0,63.39692,1.0
2023-10-03 14:00:00,6.4629717,10.846198,171.99536,174.71,22.8,959.7039,0.0,61.048054,1.0
2023-10-03 15:00:00,7.746612,11.146299,168.83516,170.70677,23.95,959.51465,0.0,57.507088,1.0
2023-10-03 16:00:00,7.802564,11.001818,178.53123,178.95839,25.1,959.60876,0.0,53.683125,1.0
2023-10-03 17:00:00,8.122192,11.315918,175.76369,176.96066,25.55,958.827,0.0,52.433662,1.0
2023-10-03 18:00:00,9.914131,13.678084,188.70215,189.25565,27.3,958.3509,0.0,45.350445,1.0
2023-10-03 19:00:00,9.848858,13.874077,192.90741,193.33511,25.75,957.8145,0.0,49.85018,1.0
2023-10-03 20:00:00,10.890822,15.255491,193.27066,194.03627,26.2,957.50775,0.0,48.071674,1.0
2023-10-03 21:00:00,9.786726,13.875518,187.63324,189.12282,25.15,957.1466,0.0,53.52349,1.0
2023-10-03 22:00:00,6.8622155,10.090094,198.69908,199.69211,23.0,956.41284,0.1,64.92671,1.0
2023-10-03 23:00:00,6.648308,10.159725,173.08887,173.78445,22.6,955.9667,0.2,68.67252,1.0
2023-10-04 00:00:00,7.0114193,11.503912,176.72958,178.5057,19.95,955.9974,0.2,82.60376,0.0
2023-10-04 01:00:00,7.5186434,12.022063,166.14856,168.9705,20.45,955.2275,0.0,77.58608,0.0
2023-10-04 02:00:00,7.668768,12.237647,167.95744,168.69011,20.45,954.37305,0.3,76.36028,0.0
2023-10-04 03:00:00,8.032434,12.909686,198.88618,200.4003,18.85,954.67194,9.2,89.29741,0.0
2023-10-04 04:00:00,7.6295476,12.083046,190.57347,192.42593,18.5,954.3277,4.5,90.98499,0.0
2023-10-04 05:00:00,8.407735,13.058714,206.86974,206.36877,18.65,953.87885,3.1,90.7074,0.0
2023-10-04 06:00:00,5.3225937,8.692525,244.39786,246.97447,17.85,954.2169,6.3,92.693565,0.0
2023-10-04 07:00:00,4.304649,7.155418,239.26459,243.43501,17.65,954.3723,0.2,90.63923,0.0
2023-10-04 08:00:00,5.5470715,9.433981,236.0234,237.99466,16.6,954.85583,0.0,88.26333,0.0
2023-10-04 09:00:00,5.325411,9.4667845,235.71307,238.82872,15.55,954.8636,0.0,83.68946,0.0
2023-10-04 10:00:00,5.2325897,9.398404,243.9247,249.44386,14.95,955.5175,0.0,83.89503,0.0
2023-10-04 11:00:00,5.531727,9.762172,257.4712,263.53027,14.7,956.4223,0.0,83.041435,0.0
2023-10-04 12:00:00,4.5177426,8.099382,242.30061,249.77505,13.65,956.99634,0.0,89.176674,0.0
2023-10-04 13:00:00,4.753946,8.104321,247.75093,254.24875,13.5,957.7281,0.0,85.69553,1.0
2023-10-04 14:00:00,4.6840153,7.0405965,253.8865,258.5305,14.7,958.5087,0.0,78.24069,1.0
2023-10-04 15:00:00,6.726812,9.080197,281.14285,281.43365,16.4,958.9955,0.0,70.16767,1.0
2023-10-04 16:00:00,6.041523,8.004998,282.42593,282.99463,17.3,959.4357,0.0,63.045784,1.0
2023-10-04 17:00:00,5.885576,7.7103825,279.78235,279.70657,17.9,959.9188,0.0,55.257015,1.0
2023-10-04 18:00:00,6.9231496,9.042676,280.82297,280.19144,18.6,960.1341,0.0,50.605534,1.0
2023-10-04 19:00:00,6.6940274,8.852683,283.82867,283.72232,18.55,959.9355,0.0,50.249527,1.0
2023-10-04 20:00:00,6.139218,8.2,282.2251,282.68036,18.75,960.0647,0.0,48.127266,1.0
2023-10-04 21:00:00,5.661272,7.4330344,287.47485,287.21616,18.95,960.099,0.0,45.307545,1.0
2023-10-04 22:00:00,4.838388,6.514599,288.06055,287.87878,18.75,959.9698,0.0,44.17473,1.0
2023-10-04 23:00:00,3.8626416,6.109828,291.25058,291.10492,17.9,960.10864,0.0,45.954994,1.0
2023-10-05 00:00:00,1.9646883,4.1,255.2564,270.0,14.35,960.53345,0.0,58.030834,0.0
2023-10-05 01:00:00,2.0808651,4.609772,234.78232,257.4712,13.65,960.4098,0.0,60.09996,0.0
2023-10-05 02:00:00,2.5495098,5.4589376,221.82008,241.55717,13.05,960.11346,0.0,62.28088,0.0
2023-10-05 03:00:00,3.1384711,6.576473,210.65059,225.61598,12.65,960.2317,0.0,63.711685,0.0
2023-10-05 04:00:00,3.8078864,7.798718,209.93143,220.84027,12.55,960.6877,0.0,64.35255,0.0
2023-10-05 05:00:00,4.2544093,8.490582,203.55228,212.00534,12.65,960.61084,0.0,64.37503,0.0
2023-10-05 06:00:00,5.0328918,9.660228,200.95586,207.09547,13.05,960.20825,0.0,62.49629,0.0
2023-10-05 07:00:00,5.818075,10.377379,208.76755,212.00534,13.75,959.95325,0.0,59.50484,0.0
2023-10-05 08:00:00,6.8014703,11.313708,221.42357,224.9999,14.7,960.121,0.0,56.734074,0.0
2023-10-05 09:00:00,6.7675695,11.268097,235.84026,238.42586,14.3,960.2401,0.0,56.828587,0.0
2023-10-05 10:00:00,5.903389,10.2956295,243.86905,245.9245,13.9,960.07446,0.0,59.541485,0.0
2023-10-05 11:00:00,6.041523,10.751744,257.57407,260.36252,13.6,960.211,0.0,62.62396,0.0
2023-10-05 12:00:00,6.20967,10.5948105,284.93146,287.57993,13.3,961.10596,0.0,67.457275,0.0
2023-10-05 13:00:00,5.162364,9.037699,291.59537,294.86368,12.75,961.482,0.0,67.34169,1.0
2023-10-05 14:00:00,5.6044626,9.044335,285.52417,288.03436,13.8,962.42737,0.0,62.455536,1.0
2023-10-05 15:00:00,7.7491937,10.846659,287.2659,288.268,14.7,962.77637,0.0,51.845196,1.0
2023-10-05 16:00:00,8.228001,11.168259,286.23242,286.65018,15.3,962.6923,0.0,44.744907,1.0
2023-10-05 17:00:00,9.070832,12.39395,284.03625,284.48477,16.1,962.4531,0.0,41.32713,1.0
2023-10-05 18:00:00,9.771899,13.345411,287.87878,287.89197,16.55,962.24677,0.0,37.13819,1.0
2023-10-05 19:00:00,10.312129,14.13966,289.8408,289.84473,16.75,961.80743,0.0,36.932125,1.0
2023-10-05 20:00:00,11.007271,15.170036,294.7024,294.53772,16.45,961.3756,0.0,35.03974,1.0
2023-10-05 21:00:00,10.151848,14.445068,296.3126,296.74234,15.6,961.7015,0.0,36.071877,1.0
2023-10-05 22:00:00,9.757561,13.961733,294.20096,294.54584,15.25,961.92474,0.0,36.89058,1.0
2023-10-05 23:00:00,8.318654,12.254386,297.18103,297.19226,14.75,962.2161,0.0,38.929207,1.0
2023-10-06 00:00:00,6.8818603,10.601887,305.53775,305.78906,13.0,963.3277,0.0,46.022934,0.0
2023-10-06 01:00:00,5.770615,9.315042,297.8972,299.5922,12.05,963.63153,0.0,50.942974,0.0
2023-10-06 02:00:00,5.770615,9.552486,297.8972,300.8608,11.6,963.64526,0.0,51.55031,0.0
2023-10-06 03:00:00,5.6824293,9.415414,298.36896,300.65057,11.2,963.7625,0.0,51.995872,0.0
2023-10-06 04:00:00,5.189412,9.082401,295.08356,298.25793,10.6,963.55884,0.0,51.4606,0.0
2023-10-06 05:00:00,4.472136,8.228001,280.30478,286.23242,10.0,962.88116,0.0,51.110256,0.0
2023-10-06 06:00:00,5.333854,9.300538,263.5413,269.38394,10.0,962.50214,0.0,47.35773,0.0
2023-10-06 07:00:00,6.8883963,11.237883,279.18875,281.80984,10.5,962.30896,0.0,37.812855,0.0
2023-10-06 08:00:00,7.4464755,11.638729,284.78278,287.50095,9.35,962.66754,0.0,49.830044,0.0
2023-10-06 09:00:00,8.407735,12.705904,296.86972,298.1785,8.15,963.0153,0.0,57.479496,0.0
2023-10-06 10:00:00,8.184132,12.617845,296.87805,298.3929,7.7,963.311,0.0,46.695435,0.0
2023-10-06 11:00:00,7.648529,12.030793,295.5599,297.20392,6.8,963.9958,0.0,42.745,0.0
2023-10-06 12:00:00,7.920227,12.432619,294.62354,296.77106,5.7,963.8843,0.0,53.174095,0.0
2023-10-06 13:00:00,8.459906,12.870509,302.9387,304.55444,5.0,964.60406,0.8,73.471405,1.0
2023-10-06 14:00:00,11.125196,15.6237,305.11865,305.62302,5.3,965.4182,0.0,73.526596,1.0
2023-10-06 15:00:00,11.300443,16.34044,306.36295,307.29074,5.7,966.3458,0.1,70.238884,1.0
2023-10-06 16:00:00,9.449339,13.7,309.41736,309.96616,5.5,966.97095,0.2,78.17864,1.0
2023-10-06 17:00:00,10.46518,14.708501,315.0001,315.55084,7.35,967.60254,0.0,72.34541,1.0
2023-10-06 18:00:00,10.8074045,15.148928,321.009,321.163,8.95,968.3733,0.1,65.36052,1.0
2023-10-06 19:00:00,9.948869,13.93126,320.7106,320.82635,10.05,968.4808,0.1,59.4269,1.0
2023-10-06 20:00:00,10.206861,14.187318,318.9726,319.574,10.55,968.76196,0.2,59.550735,1.0
2023-10-06 21:00:00,10.121264,14.120906,322.22424,322.4808,11.6,968.953,0.1,51.001053,1.0
2023-10-06 22:00:00,9.871676,13.93126,320.34308,320.82635,11.25,969.36334,0.0,53.325287,1.0
2023-10-06 23:00:00,8.481155,12.340584,322.1842,322.57288,10.45,969.6912,0.0,58.27317,1.0
2023-10-07 00:00:00,7.5166483,11.574541,319.3161,320.25784,9.05,970.6653,0.0,65.61472,0.0
2023-10-07 01:00:00,7.5006666,11.402192,317.1611,318.19962,8.7,971.3583,0.0,65.53689,0.0
2023-10-07 02:00:00,7.638063,10.890363,313.93918,314.256,8.85,971.9544,0.0,62.386383,0.0
2023-10-07 03:00:00,7.4953322,10.466136,315.0001,315.77414,8.5,972.2684,0.0,61.1982,0.0
2023-10-07 04:00:00,7.076722,9.982485,317.29062,317.84222,8.0,972.36456,0.0,60.42068,0.0
2023-10-07 05:00:00,5.731492,9.192389,312.8789,315.0001,6.95,972.0732,0.0,63.75011,0.0
2023-10-07 06:00:00,4.89183,8.345058,310.8553,314.02905,6.1,971.91266,0.0,65.66111,0.0
2023-10-07 07:00:00,4.3416586,7.7833157,308.45374,312.91742,5.3,971.761,0.0,68.6501,0.0
2023-10-07 08:00:00,4.1880784,7.6216793,303.31064,308.0728,4.55,971.90186,0.0,72.070595,0.0
2023-10-07 09:00:00,4.3011627,7.8243213,305.53775,308.77417,4.05,971.9006,0.0,73.56241,0.0
2023-10-07 10:00:00,3.940812,7.451845,305.7068,310.10083,3.65,971.91833,0.0,74.83885,0.0
2023-10-07 11:00:00,3.4669871,6.9526978,303.23172,310.33307,3.25,971.74677,0.0,76.97944,0.0
2023-10-07 12:00:00,3.0232434,6.3031735,304.21576,311.78442,2.25,972.1206,0.0,83.846146,0.0
2023-10-07 13:00:00,2.8792362,5.5758405,290.3232,302.55,2.3,971.9413,0.0,84.76988,1.0
2023-10-07 14:00:00,2.8635643,4.88467,282.09473,292.8906,4.35,972.4314,0.0,76.88196,1.0
2023-10-07 15:00:00,3.1320918,3.9849718,286.6993,287.52567,6.45,972.54694,0.0,64.56204,1.0
2023-10-07 16:00:00,2.8160255,3.622154,276.11542,276.3401,8.2,972.2124,0.0,58.540497,1.0
2023-10-07 17:00:00,3.4014704,4.304649,271.68463,272.66293,9.75,971.7418,0.0,53.303345,1.0
2023-10-07 18:00:00,3.4014704,4.4011364,268.31534,268.6981,11.15,970.67175,0.0,48.553684,1.0
2023-10-07 19:00:00,3.7054014,4.704253,273.094,272.43658,12.55,969.6935,0.0,43.48079,1.0
2023-10-07 20:00:00,3.6124783,4.7095647,274.76355,273.65216,13.05,968.7409,0.0,41.326992,1.0
2023-10-07 21:00:00,3.4014704,4.4011364,271.68463,271.3019,13.55,967.97705,0.0,40.146713,1.0
2023-10-07 22:00:00,3.354102,4.4553337,259.69522,260.9606,13.35,966.8983,0.0,40.67294,1.0
2023-10-07 23:00:00,2.720294,4.464303,252.89719,254.40712,12.9,966.24896,0.0,43.269356,1.0
2023-10-08 00:00:00,2.2627418,3.758989,224.9999,241.38963,9.75,965.39374,0.0,54.860466,0.0
2023-10-08 01:00:00,2.0248458,3.5510561,212.90524,237.65257,9.05,964.98114,0.0,58.544937,0.0
2023-10-08 02:00:00,1.7492856,3.4409301,210.96368,234.46223,9.1,964.4219,0.0,58.55756,0.0
2023-10-08 03:00:00,1.6124516,3.4205263,209.7448,232.12495,10.1,964.0365,0.0,55.150383,0.0
2023-10-08 04:00:00,2.059126,3.753665,209.0545,228.23979,10.9,963.7083,0.0,52.10036,0.0
2023-10-08 05:00:00,2.5632012,4.7201695,200.55612,216.38445,10.3,962.841,0.0,54.41853,0.0
2023-10-08 06:00:00,2.9120438,5.7306194,195.94547,209.24873,8.8,961.9037,0.0,61.052174,0.0
2023-10-08 07:00:00,3.1016126,6.1587334,200.77234,212.39983,8.8,961.5247,0.0,61.71022,0.0
2023-10-08 08:00:00,3.3120992,6.5855904,208.88649,221.92245,7.9,960.88525,0.0,65.59196,0.0
2023-10-08 09:00:00,3.1622775,6.5,214.69522,233.13002,7.6,960.2617,0.0,65.75987,0.0
2023-10-08 10:00:00,2.842534,6.264982,219.28938,241.38963,7.45,959.9499,0.0,64.32682,0.0
2023-10-08 11:00:00,2.2671568,5.3851643,228.57643,254.93146,7.35,959.8367,0.0,63.157207,0.0
2023-10-08 12:00:00,2.236068,5.531727,259.69522,282.5288,6.55,959.49866,0.0,66.47716,0.0
2023-10-08 13:00:00,2.1023796,5.0249376,295.34613,317.41956,6.35,959.9347,0.0,67.641716,1.0
2023-10-08 14:00:00,3.1384711,5.3851647,329.3494,338.19852,8.9,960.7851,0.0,61.734196,1.0
2023-10-08 15:00:00,3.324154,4.5177426,353.08887,354.92047,10.6,961.56885,0.0,55.282078,1.0
2023-10-08 16:00:00,3.1400635,4.060788,9.16228,9.926182,12.1,961.93414,0.0,53.93324,1.0
2023-10-08 17:00:00,3.1320918,3.8897302,16.699326,17.969234,13.8,961.95325,0.0,51.965225,1.0
2023-10-08 18:00:00,3.640055,4.588028,15.945477,16.46009,15.1,962.088,0.0,48.283863,1.0
2023-10-08 19:00:00,3.613862,4.535416,14.4208145,14.036275,15.85,961.7453,0.0,44.119144,1.0
2023-10-08 20:00:00,3.5510561,4.3737855,9.727519,10.539137,16.2,961.42694,0.0,41.064457,1.0
2023-10-08 21:00:00,3.7215588,4.7265205,6.170083,6.0723705,16.05,961.2111,0.0,40.58694,1.0
2023-10-08 22:00:00,3.901282,5.1009803,1.4687687,1.1232841,15.5,960.92523,0.0,41.153244,1.0
2023-10-08 23:00:00,3.206244,5.2086463,3.5762644,3.3018,14.45,961.0252,0.0,44.97832,1.0
2023-10-09 00:00:00,2.5079873,5.948109,23.498587,26.995766,12.05,960.78784,0.0,49.157146,0.0
2023-10-09 01:00:00,2.5495098,6.0959,41.82009,48.99101,10.75,960.9328,0.0,53.19074,0.0
2023-10-09 02:00:00,2.607681,6.0926185,57.528828,66.801384,9.65,961.396,0.0,53.661995,0.0
